2025-02-28 12:10:33,465 - HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2025-02-28 12:10:33,470 - 'list' object has no attribute 'get'
Traceback (most recent call last):
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/venv/lib/python3.12/site-packages/nicegui/events.py", line 432, in handle_event
    result = cast(Callable[[], Any], handler)()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 127, in process_query
    answer = generate_response(query)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 105, in generate_response
    context = "\n".join(retrieve_relevant_chunks(query))
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 99, in retrieve_relevant_chunks
    return [item.get("text", "") for item in results["metadatas"]]
            ^^^^^^^^
AttributeError: 'list' object has no attribute 'get'
2025-02-28 12:10:33,626 - 1 change detected
2025-02-28 12:10:33,796 - HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2025-02-28 12:10:33,802 - 'list' object has no attribute 'get'
Traceback (most recent call last):
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/venv/lib/python3.12/site-packages/nicegui/events.py", line 432, in handle_event
    result = cast(Callable[[], Any], handler)()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 127, in process_query
    answer = generate_response(query)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 105, in generate_response
    context = "\n".join(retrieve_relevant_chunks(query))
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 99, in retrieve_relevant_chunks
    return [item.get("text", "") for item in results["metadatas"]]
            ^^^^^^^^
AttributeError: 'list' object has no attribute 'get'
2025-02-28 12:10:33,977 - 1 change detected
2025-02-28 12:10:34,115 - HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2025-02-28 12:10:34,121 - 'list' object has no attribute 'get'
Traceback (most recent call last):
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/venv/lib/python3.12/site-packages/nicegui/events.py", line 432, in handle_event
    result = cast(Callable[[], Any], handler)()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 127, in process_query
    answer = generate_response(query)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 105, in generate_response
    context = "\n".join(retrieve_relevant_chunks(query))
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 99, in retrieve_relevant_chunks
    return [item.get("text", "") for item in results["metadatas"]]
            ^^^^^^^^
AttributeError: 'list' object has no attribute 'get'
2025-02-28 12:10:34,333 - 1 change detected
2025-02-28 12:10:34,475 - HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2025-02-28 12:10:34,480 - 'list' object has no attribute 'get'
Traceback (most recent call last):
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/venv/lib/python3.12/site-packages/nicegui/events.py", line 432, in handle_event
    result = cast(Callable[[], Any], handler)()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 127, in process_query
    answer = generate_response(query)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 105, in generate_response
    context = "\n".join(retrieve_relevant_chunks(query))
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 99, in retrieve_relevant_chunks
    return [item.get("text", "") for item in results["metadatas"]]
            ^^^^^^^^
AttributeError: 'list' object has no attribute 'get'
2025-02-28 12:10:34,684 - 1 change detected
2025-02-28 12:10:34,810 - HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2025-02-28 12:10:34,815 - 'list' object has no attribute 'get'
Traceback (most recent call last):
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/venv/lib/python3.12/site-packages/nicegui/events.py", line 432, in handle_event
    result = cast(Callable[[], Any], handler)()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 127, in process_query
    answer = generate_response(query)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 105, in generate_response
    context = "\n".join(retrieve_relevant_chunks(query))
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 99, in retrieve_relevant_chunks
    return [item.get("text", "") for item in results["metadatas"]]
            ^^^^^^^^
AttributeError: 'list' object has no attribute 'get'
2025-02-28 12:10:35,035 - 1 change detected
2025-02-28 12:10:35,120 - HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2025-02-28 12:10:35,125 - 'list' object has no attribute 'get'
Traceback (most recent call last):
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/venv/lib/python3.12/site-packages/nicegui/events.py", line 432, in handle_event
    result = cast(Callable[[], Any], handler)()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 127, in process_query
    answer = generate_response(query)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 105, in generate_response
    context = "\n".join(retrieve_relevant_chunks(query))
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 99, in retrieve_relevant_chunks
    return [item.get("text", "") for item in results["metadatas"]]
            ^^^^^^^^
AttributeError: 'list' object has no attribute 'get'
2025-02-28 12:10:35,356 - HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2025-02-28 12:10:35,361 - 'list' object has no attribute 'get'
Traceback (most recent call last):
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/venv/lib/python3.12/site-packages/nicegui/events.py", line 432, in handle_event
    result = cast(Callable[[], Any], handler)()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 127, in process_query
    answer = generate_response(query)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 105, in generate_response
    context = "\n".join(retrieve_relevant_chunks(query))
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 99, in retrieve_relevant_chunks
    return [item.get("text", "") for item in results["metadatas"]]
            ^^^^^^^^
AttributeError: 'list' object has no attribute 'get'
2025-02-28 12:10:35,386 - 1 change detected
2025-02-28 12:10:35,594 - HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2025-02-28 12:10:35,598 - 'list' object has no attribute 'get'
Traceback (most recent call last):
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/venv/lib/python3.12/site-packages/nicegui/events.py", line 432, in handle_event
    result = cast(Callable[[], Any], handler)()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 127, in process_query
    answer = generate_response(query)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 105, in generate_response
    context = "\n".join(retrieve_relevant_chunks(query))
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 99, in retrieve_relevant_chunks
    return [item.get("text", "") for item in results["metadatas"]]
            ^^^^^^^^
AttributeError: 'list' object has no attribute 'get'
2025-02-28 12:10:35,736 - 1 change detected
2025-02-28 12:10:35,914 - HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2025-02-28 12:10:35,919 - 'list' object has no attribute 'get'
Traceback (most recent call last):
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/venv/lib/python3.12/site-packages/nicegui/events.py", line 432, in handle_event
    result = cast(Callable[[], Any], handler)()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 127, in process_query
    answer = generate_response(query)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/emp-0011/Desktop/Budget Application Email/upwork/app.py", line 105, in generate_response
    context = "\n".join(retrieve_relevant_chunks(query))
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
